year,month,TF,ZW,STE
1217,5,7.994506678983664,-0.025325364830055205,-0.6561846920714718
1217,6,6.442568688493746,-0.1094763771276308,-0.6344878489622676
1217,7,4.184573311533801,-0.06351308406325121,-0.6498299641928263
1217,8,2.521132696791351,-0.14722450517979113,-0.7249228094878216
1217,9,1.0918714333736392,-0.06523726361544974,-0.9157948201955536
1217,10,0.9770714725938494,-0.11439302971034315,-0.9578312648524536
1217,11,1.667929310288372,0.013423106264605562,-0.999631516938842
1217,12,2.757961595281329,-0.15820905314942235,-1.2539080344938052
1218,1,4.356533599169796,-0.060326608422034904,-1.20460950798662
1218,2,4.185069968916721,-0.16476717104977362,-1.0499692000359535
1218,3,5.087277306982574,-0.09007951968430712,-0.8979975826234003
1218,4,5.833523104540573,-0.08646886378235304,-0.7752118174821564
1218,5,5.2752011920636965,-0.07054741869832283,-0.6346220936595827
1218,6,4.031259775389205,-0.05867763472213458,-0.4779478163546664
1218,7,4.251277532102905,-0.0453376144205678,-0.3215292833248392
1218,8,5.327397392608018,-0.011043495312804847,-0.0683105935045369
1218,9,4.4751277159184415,-0.024995104520674646,0.1255989773128889
1218,10,5.295036016679029,0.030410569530200507,0.3147988017657917
1218,11,5.411978233101436,0.04340465436307031,0.4020385576863002
1218,12,5.136272272751157,0.0031395270661122732,0.3356038232989185
1219,1,4.114172451780076,0.011470597315835525,0.3829367600808298
1219,2,2.2750948132126254,0.024567552150964195,0.594798924968949
1219,3,3.063442873217594,0.15688023893944156,0.6874477897242777
1219,4,4.758693236797917,0.05391116384153661,0.767499391791227
1219,5,4.098840912873103,0.0939431036015278,0.8814181301984673
1219,6,2.4202758465045653,0.15383047494641253,0.9534061374063516
1219,7,1.2604080023778408,0.15325546007551177,1.320237094737505
1219,8,-0.1900365359706197,0.03833113763213903,1.7205301584752717
1219,9,-1.313376159494212,0.13175375563795985,1.635947953458532
1219,10,-0.5710198870226177,0.1545086389763088,1.7696636692492154
1219,11,-0.3643914061892662,0.09407706132626094,1.961827196676724
1219,12,-1.9881685337261603,0.16074510671849854,2.1942561954643782
1220,1,-4.824280049431618,0.2865665658748979,2.224450439934347
1220,2,-5.69590143533399,0.2692356434456951,2.194737256477443
1220,3,-8.582816769252124,0.13328372880666223,2.039433713605114
1220,4,-10.21463122546908,0.14282308548892492,1.6045953498876395
1220,5,-11.490320535825848,0.0729147169601166,1.2302337800858638
1220,6,-10.277795640128044,0.09875980532159483,1.2533678596253413
1220,7,-8.022936813434647,0.16550616873273655,1.5828578504739146
1220,8,-7.649357161955315,0.023375607887731034,1.611533306035512
1220,9,-7.332638973950136,0.1402159682563725,1.2292013174413037
1220,10,-6.188606922667766,0.10255044309525889,1.4450237508813952
1220,11,-6.872525201863563,0.04083943956571676,1.3541243351280294
1220,12,-7.960053005932846,0.06388496281939296,1.253771999908441
1221,1,-9.882324090816777,-0.01403819440439906,1.1115149161129478
1221,2,-11.635701793202108,0.052224870176369315,0.4128103847478374
1221,3,-9.78257331324251,0.033866266820233984,-0.0505950760100888
1221,4,-6.851426039605942,-0.00682022418910449,-0.0794297498746829
1221,5,-4.653947948326251,-0.04557224172029551,-0.1468118917797662
1221,6,-3.46699790120567,-0.06790786540159574,-0.3194535848673949
1221,7,-2.0196772353961125,-0.0036839839232037197,-0.8717755300492764
1221,8,0.260311866198077,0.032922458742448105,-0.8986370902130458
1221,9,1.835359816964342,0.015391998071287152,-0.4691636243185438
1221,10,1.9385995802895133,-0.06930549006722592,-0.416778358451343
1221,11,0.4777222215337201,-0.029259089819634012,-0.3493575881865713
1221,12,-1.126526074017686,-0.06918961547696802,-0.4078403329473545
1222,1,-0.9304024964554558,-0.035693087059744014,-0.4667094307820546
1222,2,-0.5963800396861564,-0.1758840908684024,-0.6168983130176051
1222,3,-0.7903629232945381,-0.050385653255007455,-0.7795776314136068
1222,4,1.021253111909414,-0.12642827871402085,-0.9751522843153204
1222,5,1.6015803453092112,-0.05599242608946863,-0.7580333163788309
1222,6,2.7032948951519504,-0.10373382062662573,-0.5420213392663112
1222,7,2.3874726077528106,-0.10852680846734301,-0.7746341587099669
1222,8,1.7816780157201972,-0.14676811774838472,-0.9267871908408296
1222,9,1.2673279285629986,-0.10402497284785815,-1.17826463526366
1222,10,1.093979507710449,-0.03839265325167045,-1.5223685538054403
1222,11,2.333900131590432,-0.09519350512428308,-1.498036070080598
1222,12,3.617831562210389,-0.13356109464735158,-1.2539465404274333
1223,1,3.931649983883028,-0.15114602881819703,-1.0397480518752935
1223,2,5.882755796039062,0.005209612865154549,-0.9310679146323056
1223,3,7.623567953958592,-0.0826534140020452,-0.6368144373193007
1223,4,7.929699204638124,-0.1046506403958946,-0.4641322929053407
1223,5,5.853889938403295,-0.03965841828825331,-0.4159157341844801
1223,6,4.058966444571599,-0.04611908450079358,-0.3058362967135927
1223,7,2.7524044558321563,-0.036849951525674045,-0.1659761641519468
1223,8,1.9331459700269047,-0.10279639408975487,-0.3197503286123507
1223,9,2.6174486672738384,0.0160112506603457,-0.4437055550546425
1223,10,3.1953169924383937,-0.09036950266665862,-0.5180300589876307
1223,11,4.999109367567639,-0.046808591598749616,-0.6768670650886813
1223,12,5.943105281669734,-0.020439319421752703,-0.6424117689941493
1224,1,8.420310255088078,-0.04442699441665507,-0.4253976033341513
1224,2,8.968163013956246,-0.09480255492430376,-0.23949358519961
1224,3,8.38128860774683,0.00407896644014307,-0.1325322964287803
1224,4,8.48140715274825,0.05520816710289155,-0.058257677773485
1224,5,8.331400351885973,0.006671708553883362,0.0010463867473389
1224,6,7.902311700191908,0.08686523028381471,0.3853607255303702
1224,7,6.6638010954145255,0.0762361583311528,0.9180257960878212
1224,8,6.523274904018626,0.11715074324677723,1.3209991568262476
1224,9,5.358216284390988,0.06919006127849477,1.710129757996663
1224,10,3.370486858974026,0.15267975521794022,2.004087029977426
1224,11,0.4389772402413158,0.13177754127408464,2.1229328044544906
1224,12,-1.9299478750266748,0.205702695996676,2.3086380871786463
1225,1,-6.94566510085269,0.16684059729067804,2.247318238472736
1225,2,-11.415143648569137,0.0891367970571545,1.7961056983741843
1225,3,-12.035573810965715,0.03620322256375603,0.9941655289613676
1225,4,-13.177207938195217,-0.00418231649937221,0.2229556772628314
1225,5,-11.70390015000122,0.025278229045852193,-0.0339749739962887
1225,6,-8.039176361177306,0.023498988243165934,-0.5137310084658661
1225,7,-4.305295443386815,0.01437740238802173,-1.015923649227173
1225,8,-0.8697153069927084,0.06515765982467397,-0.8927345304869605
1225,9,0.6455141721314763,0.01308471369762846,-0.5775933277447522
1225,10,0.0143470865179942,-0.10006901089168917,-0.4980913388350384
1225,11,-0.7245295545672249,-0.01962827842223007,-0.3977049245573669
1225,12,-0.2281420586145432,-0.05934267447778291,-0.3568844129238621
1226,1,0.3618671604803349,-0.02666389226123948,-0.2650195549270211
1226,2,1.9497944826999152,-0.012350854085925084,-0.1806977520004423
1226,3,1.8315109955780813,-0.11027193699574064,-0.0120597804966617
1226,4,0.4656996954331918,0.039507157810456675,0.192224219805404
1226,5,1.5688810305650456,0.003609552302887089,0.4288534427511189
1226,6,1.4685654500941303,-0.007126279894236125,0.4223471515843144
1226,7,1.071469918599407,0.0893939877416023,0.5984438445543142
1226,8,0.586507468827133,0.03326990816603528,0.8123748890234083
1226,9,0.5939936431914087,0.05710351772449236,0.8098745588209997
1226,10,1.0689914460993946,0.05862816308937135,1.0119843254860064
1226,11,-0.4495340584163466,0.006458661671907824,1.0239190685841113
1226,12,-3.003580409716925,0.010238200986780943,0.6191510100103629
1227,1,-5.394632586538984,-0.07982759772315189,0.3619145681773678
1227,2,-6.748767387106288,0.031674500175241406,0.118865627820545
1227,3,-3.129838533084036,0.11460462698714156,0.2861564146843559
1227,4,-0.7608612331643544,-0.04152035146896562,0.2545672544754052
1227,5,-0.639717363603607,0.004923546966734478,0.4404804225323336
1227,6,-1.2082491357563914,-0.04813070999702479,0.3722469258357101
1227,7,-1.2107506863143844,-0.052021209704814435,0.33622192549846
1227,8,-1.183079815809431,0.09444429880007692,0.1521106557067471
1227,9,1.168499879134539,0.08927318267560824,0.5527379063167706
1227,10,1.483230213143421,0.06737865868318793,0.9340983502035382
1227,11,0.5106844210892787,0.01015404259210738,1.0782842577599825
1227,12,-3.1295333217265213,0.01599281096585983,0.9745870725437468
1228,1,-6.426978465828816,-0.05289438909485704,0.7562591710383727
1228,2,-9.406481252535464,0.0898762400516241,0.4530421679383383
1228,3,-8.989936511198787,0.03683607442231306,0.291247184856575
1228,4,-8.322080151279426,-0.0024665942491087934,0.1520218030060915
1228,5,-7.2815399826174385,-0.027063478020586628,0.0780515955702357
1228,6,-6.982600357972478,-0.02562878537083192,-0.2436895624567499
1228,7,-4.686055169085522,0.04081899189317345,-0.4611506112460135
1228,8,-3.3110950701231348,-0.03759904177761371,-0.7896637016037646
1228,9,-2.642520678883839,-0.10252380767775769,-0.9419141088622324
1228,10,-2.739922684543327,-0.06473416977677639,-1.01816019452582
1228,11,-1.1579588740771736,-0.017201440014376693,-0.9767808708697352
1228,12,-0.189497457350047,-0.16229697651386799,-0.9031570136730568
1229,1,-0.6870358270658311,-0.16348075907036488,-0.9837431665873024
1229,2,0.727622644123584,-0.08209113571599372,-1.3699036496438808
1229,3,1.9519493085080324,-0.16469776750662513,-1.2892025710578452
1229,4,1.49910116524306,-0.15975718455573296,-1.0789108783628825
1229,5,1.2430094023984413,-0.10443895845658045,-1.0390851574271365
1229,6,1.913742798477623,-0.20597288368709826,-1.1935226306887925
1229,7,2.7002042833146,-0.15002855721566052,-1.432108837224492
1229,8,2.9923391657809217,-0.13901929298876375,-1.4701444229108631
1229,9,2.537986871142885,-0.20213316382743696,-1.7869422546671947
1229,10,2.4949663329299505,-0.1354246510171964,-2.1733120611748102
1229,11,3.747582284875129,-0.15134603392103405,-2.220580481663839
1229,12,7.822429901171043,-0.06784427335299127,-1.8035444122476665
1230,1,12.075522091787104,-0.02193287238394276,-1.4242772965046024
1230,2,14.86540355193386,-0.05333104820752109,-0.8487418692505007
1230,3,16.562030986742677,0.005949736593401089,-0.5777492281514404
1230,4,15.718262474001358,-0.06894644622031508,-0.5675356174221436
1230,5,14.295628016446976,-0.004935635998486719,-0.3781464546956175
1230,6,13.285226709706992,0.02214541536565106,-0.1005368865720117
1230,7,12.249784291410856,0.03245348298500562,0.4382839211330744
1230,8,10.622375145805314,0.03775007155075556,0.6033340483360689
1230,9,10.890094665195551,0.029024823673955296,0.9251111550411614
1230,10,8.870019659625818,0.019819216006252135,1.2537736573979976
1230,11,6.801935254627133,0.05133206728772394,1.4732664354606575
1230,12,3.8947025842826135,0.09562401996738691,1.6618005677953318
1231,1,3.302578254617324,0.24473228494029664,1.9298718060500475
1231,2,2.603159378663188,0.24540838725324707,1.861225065032675
1231,3,2.643717015964001,0.3204263748971707,1.804516845164524
1231,4,-0.7237144662834054,0.06390834839253327,1.4406707609015974
1231,5,-3.634891188957184,0.10238352574772305,1.2678434794683726
1231,6,-2.993393784964568,0.10127423403948248,1.341915349638417
1231,7,-1.3462740142307386,0.20196664581551235,1.7806616366162809
1231,8,0.2553292619648106,0.24985334725759026,2.261849029457347
1231,9,1.3150562099050578,0.2071926352319869,2.57294337737059
1231,10,1.3949012109424752,0.17607830538584282,2.6464338746458496
1231,11,0.6509957478475847,0.2269997818607961,3.0695126961846606
1231,12,-1.5029591748334667,0.4693652032461049,3.390075903058112
1232,1,-2.68294363157598,0.5116063692253858,3.2863955153558244
1232,2,-9.66851723524348,0.24272637459791258,2.9652462806282243
1232,3,-16.289229461766784,0.16890548891386858,2.1247709800725945
1232,4,-20.16420516328107,0.15742098870295948,1.2239756220516418
1232,5,-20.69569349513884,0.033649772717124986,0.8719779297020327
1232,6,-22.02537859164956,-0.014691340693151329,0.6325816825940402
1232,7,-21.05914646696575,-0.03696790346320595,-0.4532730894815963
1232,8,-18.896246111365603,-0.010368971088055868,-1.5391823885762703
1232,9,-16.93757971771342,-0.006983586044534776,-1.2296328083597958
1232,10,-14.938083140972246,0.020225681957090562,-0.8127681092303051
1232,11,-13.13039581570191,-0.049309281167693356,-0.960408601672404
1232,12,-11.487983553596465,0.00014328702867360426,-1.237392722412473
1233,1,-8.389127104701496,-0.09069003112395299,-1.2624456500402466
1233,2,-8.275554465176475,-0.13171910045586244,-1.1874016779520389
1233,3,-9.11227689928013,0.019286005261612293,-1.1969647991411958
1233,4,-5.973098927928303,-0.0960578243539903,-0.9829867707452472
1233,5,-4.0922679501049455,-0.03978685178349507,-0.7352294492664682
1233,6,-3.0562385164524555,-0.1237452588932755,-0.6216816772269392
1233,7,-3.717296768231384,-0.09953846785609846,-0.882867351685256
1233,8,-3.0662938334749223,-0.13110516099562744,-1.321746045693096
1233,9,-4.7106560834602105,-0.23445313951457297,-1.2998957471379189
1233,10,-5.285060244510026,-0.15643052051006984,-1.6290149010157384
1233,11,-4.401226304129984,-0.16728033254911426,-2.013446680280614
1233,12,-2.816235399131751,-0.16948192345506935,-2.064709441662428
1234,1,1.656792704179025,-0.1860360240435892,-1.985064502514036
1234,2,4.816197310003486,-0.17402736565049742,-1.908873537078228
1234,3,7.114120688764175,-0.11574315686242649,-1.6957585105571913
1234,4,9.923220843565325,-0.11923712235984336,-1.5141998548571174
1234,5,11.147993574019576,-0.1218954179920304,-1.2979092059536783
1234,6,11.88096733952236,-0.03997336092978613,-1.0033635123663254
1234,7,11.272043421397475,-0.15255854591612053,-0.8637466814106428
1234,8,10.1429310079137,-0.08893980191933293,-0.6584518579272044
1234,9,9.348807868953529,-0.06837954234520312,-0.3437569542177404
1234,10,8.531366679681375,-0.07145694640602245,-0.3462241474168047
1234,11,9.778943248754132,0.0615912619364985,-0.3004331930801493
1234,12,11.029423748325009,-0.013447443514288249,-0.0603591409205528
1235,1,8.455161258850936,-0.09760604209859916,-0.0810861645376787
1235,2,8.704994819194658,0.04082304985664402,0.0769479097339353
1235,3,8.23860269012031,0.037269291517509344,0.2322527929035572
1235,4,8.156054145863518,0.12077769693175844,0.5211877499301365
1235,5,7.7094241254274385,0.08990825955079663,0.6715694070774014
1235,6,6.616082671631154,0.12614139632399743,0.9769801317139256
1235,7,4.923893933368168,0.15349651871758058,1.4425705167794225
1235,8,2.650924481376383,0.10725320490884566,1.7014287837279587
1235,9,0.3292996721885813,0.07636435950545561,1.8072240336853789
1235,10,-1.7164600999508923,0.13378030213824688,1.6409192358907612
1235,11,-2.553301730469114,0.07768940765661084,1.7478034806975442
1235,12,-5.687537774691012,0.09270734058045936,1.7113846761151963
1236,1,-7.625511283043194,0.19659283071954634,1.5458647992689143
1236,2,-5.185107778954903,0.19737022995656928,1.5754086141140715
1236,3,-6.217223232674952,0.03242310848402684,1.4126967022948995
1236,4,-8.207972950281258,0.04004407128010183,1.1144690409913456
1236,5,-6.687305027949712,0.15408299185985116,1.0308530065329378
1236,6,-3.074163470874715,0.13665121519460513,1.2583797309680749
1236,7,-1.294706834025268,0.15994899952958197,1.7585520220676534
1236,8,-0.9790195226318122,0.19310770659884932,2.2432407276056874
1236,9,-1.445208627429673,0.1167363582657109,2.2495167214272094
1236,10,-1.682732994490109,0.17572131266438293,2.275760666692566
1236,11,-2.6175937740788795,0.16548253745291563,2.420545422292912
1236,12,-4.983620053709672,0.23124631800245007,2.5771113921032924
1237,1,-9.55082249512848,0.2962751756084233,2.777707764351568
1237,2,-13.558367579482065,0.2784168012669783,2.368452872845913
1237,3,-18.5566360107186,0.11578386010960004,1.7378274023726064
1237,4,-22.11599390094855,0.022874148199713763,0.9234533685910994
1237,5,-23.76428281752942,-0.028996315150644568,0.0093329960592535
1237,6,-20.702902298071745,-0.019849261009391043,-1.0212360722649767
1237,7,-18.299853393664907,-0.11766617257920625,-1.835470410970788
1237,8,-14.945873885198568,-0.04800269226991682,-2.0902945373979653
1237,9,-12.464966640412229,-0.06274042662094487,-1.9826285319345776
1237,10,-10.798998081727934,-0.07491633495739082,-1.9559705333738453
1237,11,-9.53370319739301,-0.14223597617391417,-2.129452562523984
1237,12,-7.055280583879983,-0.14295110001456018,-2.1984130068914243
1238,1,-1.8629706657327465,-0.055122161986063484,-2.04378377459809
1238,2,1.45564103727586,-0.19940706820503495,-1.7286135463142325
1238,3,3.240632424053356,-0.14831426743633552,-1.7397720723529269
1238,4,4.045525127592525,-0.10947258629790314,-1.603021479885043
1238,5,4.979810671739629,-0.11221311755336129,-1.3114599370581432
1238,6,5.801599001088117,-0.006462288214616196,-0.960983932806377
1238,7,7.0887040594817,-0.04199296191379416,-0.8578184230308147
1238,8,6.381618093018192,-0.150445126960344,-0.6837709755959349
1238,9,4.6312156605955535,-0.040372091830585204,-0.6405495105633324
1238,10,3.812857995039528,-0.045019901860297085,-0.6912360431993188
1238,11,3.841867600392284,-0.08126978123083227,-0.7916968524540867
1238,12,4.728919139453843,-0.041287799908042586,-0.868621477783895
1239,1,7.402631227741371,-0.08506497958182423,-0.7799246279867396
1239,2,7.765031576957939,-0.1117587645002624,-0.5273748662901385
1239,3,8.333407280604396,0.005868489792699326,-0.318899594785855
1239,4,9.592869689196007,0.034686544342566135,0.0390960046831856
1239,5,7.466692918459355,-0.019130684245066986,0.0008163656373158
1239,6,5.197059227481076,0.03634080042414619,0.2406044088319737
1239,7,4.493673215645113,0.06392367711401194,0.7564013447150754
1239,8,3.582461387498608,0.11160691153136656,0.9815807833218544
1239,9,3.346264835536796,0.08629819302724898,1.2031561588658524
1239,10,1.98063619035222,0.08588742959468078,1.1842960957730158
1239,11,0.8902831813859906,0.040998068121178975,1.1490914072534135
1239,12,-1.3939085604889985,0.031228921880016684,1.095314661634547
1240,1,-4.049336969620031,-0.03830037166073375,1.0233527095998334
1240,2,-7.030041656297248,0.005007992247948383,0.7370174116386792
1240,3,-6.040791532602718,0.09130553071443905,0.6554355076153212
1240,4,-4.929740778885976,0.13573973442589912,0.4566020911738802
1240,5,-2.921929503318019,0.05738002914894066,0.7733888232580232
1240,6,-3.3147502120272563,0.08990270334128958,0.7905984112478405
1240,7,-3.18323362137484,0.0921026910479675,0.9067722272403548
1240,8,-2.71590861429528,0.13500224635493643,0.9041758539619372
1240,9,-2.2262299517947386,0.06659989054626142,0.6301691561501576
1240,10,-1.958484638997364,0.11947304115164543,0.6018793141587864
1240,11,-0.9518534767158376,0.050998282294222326,0.9202473499633952
1240,12,-3.215747876243049,-0.034992272198018856,0.7225440762508354
1241,1,-6.50460320294956,-0.011879312563808208,0.4848664251272006
1241,2,-8.24432311072731,0.05718981175010152,0.4532949263642794
1241,3,-9.432073564284735,0.034602609669886736,0.5612583101192696
1241,4,-8.354109236838408,0.049516407195453624,0.5882081431863632
1241,5,-8.789454665809876,-0.024817301013233248,0.3448202086643569
1241,6,-8.175141194451339,-0.049787675912508184,0.0956930280637106
1241,7,-7.655975422169377,-0.08563382851987929,-0.4616891845831616
1241,8,-6.192120503527328,-0.021125656783139764,-0.9382737468928868
1241,9,-5.951464465627198,-0.1004256300605907,-1.003458048736923
1241,10,-5.532187191237711,-0.11117121104165663,-1.4551815614474557
1241,11,-3.7559952881999736,-0.02464297411952078,-1.650150669293097
1241,12,-1.1308090754954072,-0.1299084711862094,-1.838403837401516
1242,1,0.7467091661724444,-0.10914828830999627,-1.7410492102045745
1242,2,3.568426927384716,-0.053371540353947755,-1.405741714910729
1242,3,7.0173646485283605,-0.09109668719114086,-0.8649018655347349
1242,4,9.57353876896858,-0.007323700910000614,-0.5554435943935012
1242,5,11.810568480452153,-0.003925093259237749,-0.3918188810319139
1242,6,11.201603526671912,0.00927256863225054,0.0286736407159131
1242,7,9.21768842880778,0.01991765209557371,0.3977252121950911
1242,8,6.4712233341634295,0.024674900203601097,0.6294782522364687
1242,9,5.226997171451431,-0.001805911445230452,0.6745964096992119
1242,10,3.4253053967192773,-0.0286825909764318,0.7492795285977386
1242,11,2.351575795017908,0.028098374831616153,0.8014653516376793
1242,12,1.1626563529386644,0.06877510633244015,0.8796252448281697
1243,1,0.4103814290423119,0.054327575763193116,0.9682365760124196
1243,2,-0.8959270826477852,0.0996621993434732,1.0531452629036433
1243,3,-1.9492980087902927,0.046338120719742845,0.856678125275966
1243,4,-3.497092230878111,0.00810062994643658,0.538317925378494
1243,5,-2.532814174833011,0.05061807708202672,0.5986439947425307
1243,6,-0.3060494645031751,0.11164081615403935,0.7068317079842197
1243,7,1.945651069285948,0.17208080198427148,1.0279216454423146
1243,8,2.33944273250175,0.09191280143756511,1.5529659699377352
1243,9,1.1583217874062397,0.15956541910127597,1.690471947576016
1243,10,1.1009274711990369,0.222489439279974,1.9067400114517343
1243,11,1.218457819591592,0.11954326061159438,2.2273588433470004
1243,12,-2.993342325276505,0.12388369662913301,2.411444848472941
1244,1,-8.446783680416285,0.16967711541091535,2.268398608957004
1244,2,-11.35860599629736,0.25359476876078063,1.9563733380475123
1244,3,-12.319893282433792,0.09505312544380756,1.4277923513126674
1244,4,-14.974675407351729,0.080029816999908,1.08601925216305
1244,5,-16.632547660846665,0.04039873350078098,0.3667456305213737
1244,6,-14.673863373248157,-0.004516230670202887,0.1077676675958434
1244,7,-12.480608032357772,0.004906126852797276,-0.5706482973805913
1244,8,-10.2997289980535,-0.07711259149874773,-1.058658786225628
1244,9,-9.133460787137317,-0.002926557669866614,-1.1696746227958674
1244,10,-7.269529083180626,-0.006637099203867499,-1.184384417275421
1244,11,-4.711395298428325,-0.022495595863941086,-0.85650239948
1244,12,-4.661489542454782,-0.06407497816721161,-1.0050073039823126
1245,1,-5.139815527555415,-0.1285733400043038,-1.0143210728671077
1245,2,-4.920068123212286,-0.14468690802830633,-1.1998102335254532
1245,3,-3.2637986857787062,-0.20879131698382633,-1.66394051106311
1245,4,-1.7425241464508583,-0.14199110314385885,-1.5929875217971687
1245,5,0.2292373037418443,-0.16516262715662827,-1.5511551215895751
1245,6,2.697782346757387,-0.14377708772239664,-1.775025778776418
1245,7,4.087565526443056,-0.1521554931042959,-1.7913644447469248
1245,8,4.24074278458752,-0.17406680642256794,-1.5924099971426062
1245,9,2.517343555248916,-0.15136318639067467,-1.8643104314669616
1245,10,2.81689441145467,-0.1769248593783121,-2.1731027567694143
1245,11,3.2012496664243058,-0.21500624588843353,-2.396676633909393
1245,12,5.286591631806945,-0.21823443867229173,-2.4291014680064245
1246,1,10.22247050087705,-0.11646201690522712,-2.189059597529886
1246,2,14.347034564449364,-0.14645411451643134,-1.823652195213633
1246,3,16.329407182126488,-0.08605760803237378,-1.4241050262650077
1246,4,16.72404269777479,-0.087664732360759,-1.0025732184920206
1246,5,15.08721720113954,-0.09776866434916981,-0.9500955342264104
1246,6,12.323522085542454,-0.11684165688017306,-0.805930816944381
1246,7,11.5443515436015,-0.022881801649772847,-0.4278532874928159
1246,8,10.436487336606634,-0.07104962974474355,-0.1707550604693841
1246,9,9.199882628020951,0.013940324053319311,-0.0728068329509492
1246,10,8.173131458609287,-0.13466455062428395,0.0103104525423507
1246,11,4.922489547923405,-0.11334443313693347,-0.2294027806351675
1246,12,4.839120465225877,-0.017074239618262446,-0.2249226044004446
1247,1,6.549888820504368,-0.10898826120722492,-0.1334814260461577
1247,2,6.148745609674436,-0.15887575026013556,-0.0954723260414809
1247,3,6.2473809841237,-0.03960019580180914,-0.04173205056345
1247,4,8.135617762696253,0.0006290334029768082,0.2448375929530976
1247,5,7.881312825945817,0.044595380364638705,0.3795659564258714
1247,6,7.190911597911837,0.10100708131529415,0.5781838746045772
1247,7,6.033670829663182,0.03978985792070435,0.9090070222017006
1247,8,5.26773038960955,0.1597511469006882,1.121146645663694
1247,9,5.788385952605573,0.14053017574297638,1.3186290486687882
1247,10,4.633398633803665,0.14654022460689536,1.3905038622785133
1247,11,4.605909205025747,0.09499881076066695,1.551591763235027
1247,12,0.8110638250248327,0.08484833256481596,1.613694695241624
1248,1,-5.095700744805953,0.11391154671537432,1.5201425564964113
1248,2,-7.172611363852662,0.16064772927950746,1.0588207929242963
1248,3,-6.32245788833384,0.0767313762903344,0.7526625172120311
1248,4,-6.248976640551564,0.04423637342578473,0.6673210257104037
1248,5,-7.619034193694872,0.0909753175871999,0.4381184495656786
1248,6,-7.017856012450999,-0.018652134767001356,0.3667378667004461
1248,7,-6.6451517944533975,-0.00013321668750138795,0.2773233679167172
1248,8,-6.212638639390853,-0.0104023109175936,-0.1315180291246968
1248,9,-4.864076540475953,0.036037110492772625,-0.4420435821282459
1248,10,-3.343639896815278,0.014658709657422074,-0.2287151949376913
1248,11,-3.1554275243844496,-0.037714877941567825,-0.0707112666481265
1248,12,-4.075743817231174,-0.07748839397755172,-0.2294495205851444
1249,1,-5.188617514024365,-0.07960100643641178,-0.2659108130945771
1249,2,-3.1660863660795537,0.06930061803548972,-0.3682128433170389
1249,3,0.0316569614989582,-0.052097472998396975,-0.1693719859534776
1249,4,-0.2119660173928096,-0.05510344892281747,-0.1239098670200523
1249,5,-1.1700779993142538,-0.049279659982741184,-0.2672450350418997
1249,6,-0.09505834234128,-0.033526086152489,-0.2115390293742214
1249,7,1.8014349006936958,0.028091900439995713,-0.1802795466067138
1249,8,2.877543469846356,-0.1123559644172616,-0.0833898127810221
1249,9,1.4719310922003248,-0.05486269036048389,-0.4753892222713206
1249,10,2.1424434355324204,-0.004075680404859862,-0.645740146231198
1249,11,1.9704869364816584,-0.06751291956469738,-0.6811050750739499
1249,12,3.1949442365723706,-0.09169508533326894,-0.8254132400568429
1250,1,4.264478979380244,-0.1245940221788975,-0.9180227730726038
1250,2,6.162709504330618,-0.10782558646463333,-0.6747259221080957
1250,3,5.604055215738837,-0.07625349355441753,-0.3873662555770154
1250,4,6.469188643236626,-0.007543347820317455,-0.1378614592148776
1250,5,6.930063783711635,-0.041209265315519945,-0.1313643721407148
1250,6,5.94671829225662,0.03570362023541997,0.1394882225289903
1250,7,5.978289683379865,-0.003313228909984295,0.3689910102965614
1250,8,5.173679579037424,-0.04095899659539009,0.4502984357955188
1250,9,4.567634384412615,0.11866540405895074,0.4702452438219431
1250,10,4.457200988477289,0.003543322680973082,0.5978230209280737
1250,11,4.174656558348147,0.10793373806173452,0.6958135524557653
1250,12,4.409077893864887,0.009999433866804158,0.765132639287989
1251,1,3.5064556918588767,0.05014641687556338,0.6615221998236153
1251,2,3.474961659286464,0.0894409574007158,0.8149864403827799
1251,3,2.4543296318811514,0.16087539910693496,0.9550089880661704
1251,4,0.0811504417326106,0.08029889353739751,0.8333600542221306
1251,5,-1.136206181662295,0.040539999932254,0.6133057983622147
1251,6,-1.8071387999154869,0.06472441571130433,0.5824019043274746
1251,7,-1.358705111707538,0.005503004241306129,0.575681191346492
1251,8,-1.648419673847327,0.01372917707730743,0.2593452902371215
1251,9,-0.5275544648811002,0.042766627257224785,0.1710267727092012
1251,10,0.3405586194364505,0.021378122263947252,0.2050977487285704
1251,11,0.2997716394195954,-0.024430109331067013,0.2869694214676914
1251,12,-0.8171140369840711,0.014173017072503834,0.193866689924652
1252,1,-0.7949655288902091,0.007699059964805993,0.040766775654295
1252,2,-1.849115562184892,-0.09247130901632822,0.1096534534085872
1252,3,-4.177075532079283,-0.04943493748410777,0.1184795742399034
1252,4,-3.708648515260759,0.0020073493514321194,0.3267490713888951
1252,5,-2.6901561393265383,0.015252728793387503,0.2659811337577655
1252,6,-2.0745689743001234,-0.055890057115942124,0.2386292901128405
1252,7,-1.833338871552512,-0.06169949393547613,0.0593860241844655
1252,8,-1.7170665720609564,-0.04250219119628953,-0.4368240816921447
1252,9,-0.1255901538605479,-0.0054986943710243095,-0.4919519000763364
1252,10,1.122213482381265,-0.03184970599847221,-0.391028776281016
1252,11,1.5218488174849405,0.01623944459351684,-0.4480052225861667
1252,12,2.074806025368308,-0.10680016362339893,-0.5018921985001962
1253,1,3.779375594972424,-0.02171883153421805,-0.6352472144201317
